id_bat,final_community
BAT_11007,0_469
BAT_11010,0_469
BAT_11011,0_469
BAT_11012,0_469
BAT_11013,0_469
BAT_11017,0_470
BAT_11021,0_471
BAT_11022,0_472
BAT_11023,0_472
BAT_11024,0_472
BAT_11025,0_472
BAT_11026,0_472
BAT_11028,0_473
BAT_11030,0_474
BAT_11033,0_475
BAT_11037,0_28
BAT_11038,0_28
BAT_11039,0_28
BAT_11040,0_28
BAT_11041,0_28
BAT_11042,0_28
BAT_11043,0_28
BAT_11045,0_28
BAT_11047,0_28
BAT_11048,0_28
BAT_11049,0_28
BAT_11050,0_28
BAT_11051,0_28
BAT_11052,0_28
BAT_11055,0_28
BAT_11058,0_28
BAT_11063,0_28
BAT_11065,0_476
BAT_11067,0_476
BAT_11068,0_476
BAT_11072,0_476
BAT_11074,0_476
BAT_11075,0_476
BAT_11076,0_476
BAT_11077,0_476
BAT_11080,0_476
BAT_11081,0_476
BAT_11084,0_477
BAT_11089,0_478
BAT_11090,0_478
BAT_11092,0_478
BAT_11093,0_478
BAT_11096,0_114
BAT_11097,0_428
BAT_11098,0_428
BAT_11102,0_114
BAT_11103,0_114
BAT_11104,0_114
BAT_11106,0_114
BAT_11107,0_114
BAT_11108,0_114
BAT_11109,0_114
BAT_11110,0_114
BAT_11113,0_479
BAT_11114,0_480
BAT_11115,0_28
BAT_11116,0_28
BAT_11119,0_28
BAT_11120,0_28
BAT_11121,0_28
BAT_11122,0_28
BAT_11124,0_481
BAT_11125,0_481
BAT_11126,0_481
BAT_11127,0_482
BAT_11130,0_483
BAT_11131,0_483
BAT_11132,0_484
BAT_11133,0_28
BAT_11139,0_485
BAT_11140,0_486
BAT_11141,0_111
BAT_11142,0_111
BAT_11144,0_487
BAT_11145,0_487
BAT_11146,0_100
BAT_11147,0_100
BAT_11148,0_100
BAT_11149,0_100
BAT_11152,0_111
BAT_11153,0_111
BAT_11154,0_111
BAT_11156,0_111
BAT_11157,0_111
BAT_11158,0_111
BAT_11159,0_111
BAT_11160,0_488
BAT_11161,0_488
BAT_11163,0_489
BAT_11164,0_489
BAT_11166,0_490
BAT_11167,0_490
BAT_11168,0_490
BAT_11169,0_491
BAT_11170,0_491
BAT_11173,0_492
BAT_11174,0_493
BAT_11175,0_494
BAT_11177,0_495
BAT_11179,0_496
BAT_11181,0_497
BAT_11182,0_497
BAT_11184,0_498
BAT_11186,0_494
BAT_11187,0_499
BAT_11189,0_468
BAT_11190,0_468
BAT_11191,0_468
BAT_11192,0_468
BAT_11193,0_468
BAT_11194,0_468
BAT_11195,0_468
BAT_11196,0_500
BAT_11198,0_501
BAT_11199,0_501
BAT_11200,0_501
BAT_11201,0_429
BAT_11202,0_502
BAT_11203,0_503
BAT_11206,0_52
BAT_11212,0_28
BAT_11216,0_54
BAT_11217,0_54
BAT_11218,0_504
BAT_11219,0_504
BAT_11220,0_505
BAT_11223,0_506
BAT_11225,0_507
BAT_11226,0_507
BAT_11227,0_507
BAT_11228,0_507
BAT_11229,0_507
BAT_11230,0_508
BAT_11232,0_509
BAT_11233,0_510
BAT_11234,0_511
BAT_11235,0_512
BAT_11236,0_512
BAT_11237,0_512
BAT_11239,0_76
BAT_11240,0_513
BAT_11241,0_4
BAT_11243,0_4
BAT_11244,0_4
BAT_11245,0_4
BAT_11246,0_514
BAT_11247,0_252
BAT_11248,0_515
BAT_11249,0_516
BAT_11250,0_494
BAT_11251,0_517
BAT_11253,0_518
BAT_11254,0_518
BAT_11255,0_518
BAT_11256,0_518
BAT_11258,0_519
BAT_11261,0_519
BAT_11262,0_519
BAT_11263,0_519
BAT_11264,0_519
BAT_11265,0_519
BAT_11267,0_520
BAT_11268,0_521
BAT_11271,0_522
BAT_11272,0_523
BAT_11273,0_524
BAT_11275,0_525
BAT_11276,0_526
BAT_11277,0_526
BAT_11279,0_527
BAT_11280,0_527
BAT_11281,0_527
BAT_11285,0_528
BAT_11286,0_528
BAT_11287,0_528
BAT_11288,0_528
BAT_11291,0_529
BAT_11294,0_529
BAT_11297,0_529
BAT_11300,0_529
BAT_11301,0_529
BAT_11303,0_529
BAT_11305,0_529
BAT_11306,0_529
BAT_11310,0_529
BAT_11311,0_529
BAT_11314,0_17
BAT_11315,0_17
BAT_11319,0_17
BAT_11320,0_17
BAT_11322,0_17
BAT_11323,0_17
BAT_11325,0_530
BAT_11326,0_530
BAT_11327,0_530
BAT_11331,0_531
BAT_11334,0_531
BAT_11335,0_531
BAT_11336,0_531
BAT_11337,0_531
BAT_11338,0_531
BAT_11340,0_532
BAT_11344,0_533
BAT_11345,0_533
BAT_11346,0_533
BAT_11347,0_533
BAT_11349,0_17
BAT_11356,0_534
BAT_11358,0_534
BAT_11359,0_534
BAT_11360,0_534
BAT_11361,0_534
BAT_11365,0_534
BAT_11368,0_534
BAT_11370,0_534
BAT_11371,0_534
BAT_11375,0_535
BAT_11377,0_536
BAT_11379,0_537
BAT_11381,0_538
BAT_11382,0_539
BAT_11383,0_540
BAT_11384,0_538
BAT_11386,0_541
BAT_11389,0_538
BAT_11392,0_542
BAT_11395,0_543
BAT_11397,0_15
BAT_11399,0_544
BAT_11401,0_545
BAT_11402,0_545
BAT_11405,0_545
BAT_11407,0_545
BAT_11411,0_546
BAT_11414,0_547
BAT_11418,0_548
BAT_11419,0_548
BAT_11422,0_0
BAT_11426,0_549
BAT_11427,0_550
BAT_11428,0_551
BAT_11430,0_552
BAT_11431,0_552
BAT_11434,0_553
BAT_11435,0_554
BAT_11437,0_554
BAT_11440,0_555
BAT_11441,0_555
BAT_11442,0_555
BAT_11444,0_556
BAT_11446,0_557
BAT_11448,0_558
BAT_11452,0_559
BAT_11453,0_559
BAT_11455,0_560
BAT_11457,0_560
BAT_11458,0_560
BAT_11459,0_560
BAT_11464,0_561
BAT_11466,0_562
BAT_11468,0_563
BAT_11469,0_564
BAT_11471,0_564
BAT_11472,0_565
BAT_11473,0_566
BAT_11477,0_567
BAT_11478,0_568
BAT_11479,0_568
BAT_11480,0_568
BAT_11483,0_569
BAT_11485,0_569
BAT_11488,0_570
BAT_11489,0_570
BAT_11490,0_570
BAT_11492,0_571
BAT_11493,0_571
BAT_11494,0_571
BAT_11495,0_572
BAT_11496,0_572
BAT_11498,0_573
BAT_11500,0_574
BAT_11502,0_424
BAT_11503,0_575
BAT_11506,0_576
BAT_11508,0_577
BAT_11509,0_578
BAT_11510,0_579
BAT_11513,0_580
BAT_11514,0_59
BAT_11515,0_59
BAT_11517,0_581
BAT_11518,0_582
BAT_11520,0_583
BAT_11521,0_583
BAT_11522,0_31
BAT_11523,0_31
BAT_11524,0_31
BAT_11525,0_31
BAT_11526,0_31
BAT_11527,0_31
BAT_11528,0_31
BAT_11529,0_31
BAT_11533,0_584
BAT_11537,0_585
BAT_11539,0_586
BAT_11540,0_587
BAT_11541,0_587
BAT_11542,0_587
BAT_11543,0_587
BAT_11544,0_587
BAT_11545,0_587
BAT_11547,0_588
BAT_11548,0_588
BAT_11549,0_588
BAT_11554,0_588
BAT_11557,0_589
BAT_11558,0_589
BAT_11559,0_590
BAT_11561,0_591
BAT_11563,0_591
BAT_11564,0_591
BAT_11576,0_592
BAT_11592,0_592
BAT_11593,0_592
BAT_11594,0_592
BAT_11600,0_32
BAT_11602,0_32
BAT_11603,0_586
BAT_11604,0_586
BAT_11605,0_1
BAT_11606,0_1
BAT_11607,0_1
BAT_11608,0_593
BAT_11609,0_593
BAT_11610,0_593
BAT_11611,0_593
BAT_11612,0_593
BAT_11613,0_593
BAT_11614,0_593
BAT_11616,0_594
BAT_11617,0_595
BAT_11619,0_596
BAT_11624,0_597
BAT_11625,0_21
BAT_11628,0_77
BAT_11629,0_77
BAT_11630,0_77
BAT_11631,0_77
BAT_11633,0_598
BAT_11634,0_598
BAT_11635,0_599
BAT_11636,0_600
BAT_11638,0_601
BAT_11644,0_602
BAT_11647,0_603
BAT_11649,0_604
BAT_11651,0_604
BAT_11653,0_605
BAT_11654,0_605
BAT_11655,0_51
BAT_11656,0_51
BAT_11657,0_49
BAT_11658,0_49
BAT_11659,0_49
BAT_11661,0_606
BAT_11665,0_594
BAT_11668,0_607
BAT_11670,0_607
BAT_11673,0_608
BAT_11674,0_609
BAT_11675,0_471
BAT_11677,0_610
BAT_11678,0_610
BAT_11679,0_611
BAT_11680,0_611
BAT_11681,0_611
BAT_11682,0_611
BAT_11683,0_611
BAT_11684,0_612
BAT_11685,0_612
BAT_11686,0_612
BAT_11687,0_72
BAT_11688,0_72
BAT_11689,0_72
BAT_11692,0_613
BAT_11693,0_614
BAT_11694,0_614
BAT_11695,0_614
BAT_11696,0_615
BAT_11700,0_616
BAT_11701,0_617
BAT_11703,0_618
BAT_11705,0_619
BAT_11707,0_620
BAT_11710,0_616
BAT_11711,0_621
BAT_11712,0_622
BAT_11713,0_623
BAT_11714,0_624
BAT_11715,0_624
BAT_11717,0_12
BAT_11718,0_12
BAT_11719,0_12
BAT_11720,0_12
BAT_11721,0_625
BAT_11722,0_626
BAT_11725,0_89
BAT_11727,0_627
BAT_11728,0_628
BAT_11731,0_629
BAT_11732,0_630
BAT_11734,0_631
BAT_11735,0_631
BAT_11737,0_631
BAT_11738,0_631
BAT_11739,0_631
BAT_11741,0_405
BAT_11742,0_632
BAT_11744,0_631
BAT_11745,0_631
BAT_11747,0_633
BAT_11748,0_634
BAT_11749,0_635
BAT_11752,0_636
BAT_11753,0_637
BAT_11754,0_638
BAT_11756,0_639
BAT_11757,0_640
BAT_11759,0_640
BAT_11761,0_641
BAT_11762,0_641
BAT_11763,0_642
BAT_11764,0_642
BAT_11765,0_642
BAT_11766,0_642
BAT_11767,0_642
BAT_11769,0_643
BAT_11772,0_644
BAT_11774,0_635
BAT_11775,0_645
BAT_11777,0_645
BAT_11778,0_645
BAT_11779,0_645
BAT_11780,0_646
BAT_11782,0_647
BAT_11783,0_648
BAT_11784,0_649
BAT_11785,0_649
BAT_11786,0_649
BAT_11787,0_650
BAT_11790,0_651
BAT_11791,0_651
BAT_11792,0_651
BAT_11793,0_651
BAT_11797,0_652
BAT_11798,0_652
BAT_11799,0_653
BAT_11800,0_654
BAT_11801,0_654
BAT_11802,0_655
BAT_11803,0_656
BAT_11804,0_657
BAT_11806,0_650
BAT_11807,0_650
BAT_11808,0_657
BAT_11809,0_657
BAT_11810,0_657
BAT_11812,0_658
BAT_11813,0_658
BAT_11816,0_659
BAT_11818,0_660
BAT_11819,0_661
BAT_11820,0_662
BAT_11823,0_663
BAT_11825,0_664
BAT_11826,0_664
BAT_11828,0_665
BAT_11830,0_666
BAT_11831,0_666
BAT_11832,0_667
BAT_11834,0_493
BAT_11835,0_493
BAT_11837,0_668
BAT_11840,0_669
BAT_11842,0_45
BAT_11843,0_670
BAT_11844,0_670
BAT_11846,0_671
BAT_11847,0_672
BAT_11850,0_672
BAT_11851,0_672
BAT_11852,0_672
BAT_11853,0_672
BAT_11854,0_672
BAT_11855,0_673
BAT_11856,0_673
BAT_11857,0_673
BAT_11864,0_674
BAT_11866,0_675
BAT_11867,0_675
BAT_11868,0_676
BAT_11869,0_676
BAT_11872,0_677
BAT_11873,0_677
BAT_11874,0_677
BAT_11875,0_106
BAT_11876,0_75
BAT_11877,0_75
BAT_11878,0_75
BAT_11879,0_75
BAT_11880,0_75
BAT_11881,0_75
BAT_11882,0_75
BAT_11883,0_75
BAT_11884,0_75
BAT_11885,0_75
BAT_11886,0_75
BAT_11887,0_75
BAT_11888,0_75
BAT_11889,0_75
BAT_11890,0_75
BAT_11892,0_75
BAT_11893,0_678
BAT_11894,0_678
BAT_11895,0_678
BAT_11896,0_678
BAT_11897,0_679
BAT_11898,0_679
BAT_11900,0_680
BAT_11935,0_681
BAT_11936,0_682
BAT_11940,0_683
BAT_11942,0_683
BAT_11943,0_683
BAT_11944,0_683
BAT_11945,0_684
BAT_11949,0_685
BAT_11956,0_686
BAT_11967,0_96
BAT_11970,0_687
BAT_11971,0_206
BAT_11973,0_108
BAT_11974,0_688
BAT_11975,0_688
BAT_11976,0_689
BAT_11977,0_689
BAT_11981,0_159
BAT_11982,0_159
BAT_11983,0_690
BAT_11988,0_690
BAT_11990,0_691
BAT_11991,0_132
BAT_11992,0_692
BAT_11993,0_693
BAT_11996,0_694
BAT_11997,0_694
BAT_11998,0_694
BAT_12002,0_695
BAT_12007,0_696
BAT_12009,0_696
BAT_12010,0_696
BAT_12011,0_696
BAT_12013,0_697
BAT_12014,0_697
BAT_12015,0_697
BAT_12016,0_697
BAT_12018,0_698
BAT_12019,0_698
BAT_12021,0_699
BAT_12022,0_415
BAT_12023,0_700
BAT_12024,0_701
BAT_12025,0_702
BAT_12029,0_703
BAT_12032,0_703
BAT_12034,0_703
BAT_12042,0_704
BAT_12043,0_704
BAT_12045,0_704
BAT_12063,0_704
BAT_12065,0_704
BAT_12066,0_704
BAT_12067,0_704
BAT_12068,0_704
BAT_12074,0_705
BAT_12076,0_705
BAT_12079,0_706
BAT_12085,0_707
BAT_12112,0_708
BAT_12113,0_709
BAT_12114,0_709
BAT_12138,0_203
BAT_12139,0_710
BAT_12140,0_711
BAT_12141,0_711
BAT_12142,0_649
BAT_12143,0_659
BAT_12144,0_659
BAT_12145,0_712
BAT_12147,0_713
BAT_12151,0_97
BAT_12153,0_714
BAT_12160,0_715
BAT_12161,0_154
BAT_12162,0_200
BAT_12163,0_200
BAT_12164,0_25
BAT_12167,0_716
BAT_12171,0_717
BAT_12172,0_608
BAT_12175,0_17
BAT_12177,0_718
BAT_12178,0_718
BAT_12181,0_109
BAT_12182,0_109
BAT_12184,0_2
BAT_12185,0_2
BAT_12186,0_207
BAT_12187,0_207
BAT_12188,0_207
BAT_12189,0_207
BAT_12192,0_96
BAT_12205,0_719
BAT_12212,0_720
BAT_12213,0_154
BAT_12215,0_721
BAT_12216,0_722
BAT_12217,0_723
BAT_12219,0_724
BAT_12221,0_724
BAT_12222,0_724
BAT_12223,0_724
BAT_12224,0_724
BAT_12225,0_724
BAT_12226,0_724
BAT_12227,0_724
BAT_12228,0_724
BAT_12230,0_724
BAT_12231,0_724
BAT_12232,0_724
BAT_12233,0_724
BAT_12235,0_724
BAT_12237,0_724
BAT_12239,0_271
BAT_12240,0_271
BAT_12241,0_725
BAT_12242,0_726
BAT_12243,0_727
BAT_12244,0_728
BAT_12245,0_6
BAT_12248,0_322
BAT_12251,0_729
BAT_12252,0_730
BAT_12253,0_731
BAT_12254,0_731
BAT_12255,0_731
BAT_12257,0_731
BAT_12261,0_732
BAT_12262,0_732
BAT_12266,0_733
BAT_12268,0_348
BAT_12269,0_734
BAT_12271,0_735
BAT_12273,0_56
BAT_12275,0_736
BAT_12276,0_736
BAT_12277,0_56
BAT_12278,0_56
BAT_12279,0_56
BAT_12281,0_737
BAT_12282,0_738
BAT_12283,0_738
BAT_12284,0_738
BAT_12285,0_739
BAT_12286,0_739
BAT_12289,0_696
BAT_12290,0_696
BAT_12291,0_694
BAT_12294,0_740
BAT_12297,0_698
BAT_12298,0_698
BAT_12303,0_741
BAT_12308,0_742
BAT_12309,0_742
BAT_12310,0_743
BAT_12311,0_744
BAT_12314,0_745
BAT_12315,0_746
BAT_12316,0_747
BAT_12318,0_748
BAT_12319,0_749
BAT_12320,0_750
BAT_12321,0_750
BAT_12322,0_750
BAT_12323,0_750
BAT_12325,0_750
BAT_12326,0_751
BAT_12328,0_750
BAT_12331,0_752
BAT_12332,0_753
BAT_12333,0_80
BAT_12334,0_80
BAT_12335,0_754
BAT_12336,0_754
BAT_12337,0_754
BAT_12338,0_755
BAT_12339,0_755
BAT_12340,0_395
BAT_12341,0_395
BAT_12342,0_756
BAT_12343,0_757
BAT_12346,0_758
BAT_12347,0_758
BAT_12350,0_409
BAT_12352,0_409
BAT_12353,0_425
BAT_12354,0_759
BAT_12360,0_760
BAT_12361,0_28
BAT_12369,0_761
BAT_12371,0_762
BAT_12372,0_762
BAT_12373,0_763
BAT_12374,0_764
BAT_12376,0_765
BAT_12377,0_765
BAT_12378,0_766
BAT_12382,0_767
BAT_12383,0_767
BAT_12384,0_768
BAT_12385,0_479
BAT_12386,0_28
BAT_12389,0_769
BAT_12390,0_770
BAT_12391,0_770
BAT_12392,0_771
BAT_12393,0_771
BAT_12398,0_484
BAT_12399,0_484
BAT_12402,0_772
BAT_12403,0_772
BAT_12404,0_772
BAT_12405,0_772
BAT_12406,0_773
BAT_12407,0_774
BAT_12409,0_774
BAT_12410,0_702
BAT_12411,0_702
BAT_12412,0_773
BAT_12413,0_775
BAT_12414,0_776
BAT_12415,0_777
BAT_12421,0_484
BAT_12422,0_484
BAT_12424,0_485
BAT_12425,0_494
BAT_12426,0_778
BAT_12427,0_779
BAT_12429,0_780
BAT_12430,0_781
BAT_12431,0_782
BAT_12433,0_783
BAT_12437,0_784
BAT_12438,0_785
BAT_12440,0_339
BAT_12441,0_339
BAT_12445,0_786
BAT_12446,0_42
BAT_12447,0_787
BAT_12450,0_515
BAT_12451,0_515
BAT_12453,0_788
BAT_12454,0_789
BAT_12456,0_790
BAT_12458,0_791
BAT_12459,0_792
BAT_12460,0_793
BAT_12461,0_794
BAT_12462,0_523
BAT_12463,0_795
BAT_12464,0_796
BAT_12466,0_797
BAT_12470,0_524
BAT_12471,0_520
BAT_12473,0_524
BAT_12475,0_521
BAT_12476,0_798
BAT_12478,0_799
BAT_12479,0_494
BAT_12480,0_800
BAT_12482,0_801
BAT_12483,0_802
BAT_12484,0_803
BAT_12486,0_804
BAT_12490,0_635
BAT_12491,0_805
BAT_12492,0_806
BAT_12495,0_493
BAT_12496,0_772
BAT_12497,0_772
BAT_12498,0_772
BAT_12499,0_807
BAT_12500,0_672
BAT_12501,0_670
BAT_12502,0_808
BAT_12503,0_45
BAT_12504,0_45
BAT_12505,0_45
BAT_12506,0_809
BAT_12507,0_45
BAT_12509,0_810
BAT_12510,0_4
BAT_12512,0_811
BAT_12513,0_812
BAT_12521,0_331
BAT_12523,0_813
BAT_12530,0_435
BAT_12540,0_28
BAT_12543,0_814
BAT_12558,0_815
BAT_12559,0_675
BAT_12560,0_816
BAT_12568,0_817
BAT_12569,0_635
BAT_12570,0_818
BAT_12575,0_709
BAT_12588,0_819
BAT_12600,0_820
BAT_12601,0_820
BAT_12602,0_820
BAT_12603,0_820
BAT_12604,0_820
BAT_12605,0_272
BAT_12610,0_821
BAT_12612,0_822
BAT_12616,0_823
BAT_12627,0_383
BAT_12640,0_252
BAT_12646,0_824
BAT_12657,0_274
BAT_12658,0_825
BAT_12659,0_497
BAT_12661,0_17
BAT_12662,0_17
BAT_12665,0_826
BAT_12666,0_826
BAT_12667,0_826
BAT_12671,0_827
BAT_12673,0_828
BAT_12679,0_829
BAT_12680,0_830
BAT_12681,0_435
BAT_12682,0_430
BAT_12683,0_419
BAT_12688,0_435
BAT_12691,0_831
BAT_12694,0_671
BAT_12695,0_671
BAT_12707,0_832
BAT_12709,0_833
BAT_12710,0_833
BAT_12711,0_424
BAT_12712,0_424
BAT_12720,0_262
BAT_12721,0_262
BAT_12722,0_262
BAT_12723,0_834
BAT_12726,0_835
BAT_12727,0_836
BAT_12728,0_120
BAT_12729,0_837
BAT_12731,0_838
BAT_12732,0_838
BAT_12734,0_216
BAT_12735,0_214
BAT_12736,0_108
BAT_12738,0_839
BAT_12740,0_225
BAT_12741,0_208
BAT_12742,0_223
BAT_12744,0_840
BAT_12747,0_841
BAT_12751,0_840
BAT_12752,0_841
BAT_12753,0_841
BAT_12754,0_841
BAT_12755,0_841
BAT_12756,0_841
BAT_12759,0_841
BAT_12761,0_841
BAT_12762,0_842
BAT_12763,0_842
BAT_12766,0_17
BAT_12767,0_17
BAT_12768,0_17
BAT_12770,0_17
BAT_12771,0_255
BAT_12772,0_255
BAT_12776,0_249
BAT_12780,0_17
BAT_12781,0_17
BAT_12785,0_383
BAT_12786,0_843
BAT_12787,0_843
BAT_12799,0_75
BAT_12800,0_75
BAT_12801,0_75
BAT_12802,0_75
BAT_12803,0_75
BAT_12804,0_75
BAT_12805,0_75
BAT_12806,0_75
BAT_12807,0_75
BAT_12808,0_75
BAT_12809,0_75
BAT_12820,0_844
BAT_12895,0_512
BAT_12897,0_206
BAT_12908,0_845
BAT_12909,0_845
BAT_12928,0_846
BAT_12929,0_846
BAT_12936,0_847
BAT_12937,0_847
BAT_12944,0_848
BAT_12945,0_849
BAT_12948,0_850
BAT_12949,0_850
BAT_13217,0_851
BAT_13218,0_851
BAT_13221,0_472
BAT_13222,0_109
BAT_13223,0_109
BAT_13226,0_852
BAT_13231,0_853
BAT_13232,0_854
BAT_16080,0_2
BAT_16081,0_855
BAT_25732,0_856
BAT_25734,0_857
BAT_25762,0_858
BAT_25763,0_859
BAT_25764,0_858
BAT_25765,0_858
BAT_25766,0_858
BAT_25767,0_858
BAT_25768,0_858
BAT_25769,0_858
BAT_25771,0_858
BAT_25773,0_858
BAT_25774,0_858
BAT_25841,0_706
BAT_25842,0_28
BAT_25843,0_667
BAT_25844,0_667
BAT_25848,0_860
BAT_25850,0_706
BAT_25851,0_28
BAT_25856,0_28
BAT_25857,0_28
BAT_25858,0_28
BAT_25860,0_667
BAT_25864,0_861
BAT_25866,0_667
BAT_25870,0_252
BAT_25871,0_523
BAT_25872,0_523
BAT_25873,0_523
BAT_25874,0_252
BAT_25876,0_252
BAT_25877,0_252
BAT_25880,0_523
BAT_25882,0_523
BAT_25884,0_523
BAT_25886,0_523
BAT_25887,0_523
BAT_25888,0_523
BAT_25891,0_523
BAT_25893,0_523
BAT_25895,0_523
BAT_25900,0_523
BAT_25901,0_523
BAT_25902,0_252
BAT_25903,0_252
BAT_25904,0_252
BAT_26061,0_862
BAT_26063,0_863
BAT_26065,0_864
BAT_26332,0_865
BAT_26334,0_866
BAT_26335,0_865
BAT_26337,0_867
BAT_26339,0_868
BAT_26341,0_866
BAT_26343,0_867
BAT_26345,0_865
BAT_26347,0_366
BAT_26447,0_869
BAT_26448,0_870
BAT_26449,0_871
BAT_26452,0_717
BAT_26453,0_872
BAT_26454,0_870
BAT_26455,0_873
BAT_26597,0_874
BAT_26602,0_875
BAT_26603,0_19
BAT_26604,0_876
BAT_26606,0_877
BAT_26607,0_878
BAT_26609,0_19
BAT_26610,0_19
BAT_26612,0_19
BAT_26614,0_879
BAT_26616,0_880
BAT_26620,0_876
BAT_26621,0_19
BAT_26623,0_881
BAT_26625,0_19
BAT_26626,0_19
BAT_26633,0_453
BAT_26636,0_877
BAT_26637,0_19
BAT_26638,0_19
BAT_26639,0_452
BAT_26641,0_19
BAT_26642,0_19
BAT_26645,0_882
BAT_26650,0_875
BAT_26651,0_877
BAT_26652,0_875
BAT_26960,0_252
BAT_26966,0_792
BAT_26968,0_792
BAT_26975,0_109
BAT_26976,0_109
BAT_26977,0_109
BAT_27003,0_107
BAT_31100,0_98
BAT_33897,0_883
BAT_39500,0_884
BAT_39501,0_884
BAT_39502,0_884
BAT_39505,0_884
BAT_39507,0_885
BAT_39514,0_886
BAT_39515,0_718
BAT_39517,0_578
BAT_39523,0_887
BAT_39526,0_887
BAT_39527,0_887
BAT_39528,0_887
BAT_39531,0_887
BAT_39532,0_887
BAT_39533,0_887
BAT_39534,0_887
BAT_39535,0_887
BAT_39546,0_888
BAT_39548,0_889
BAT_39549,0_890
BAT_39550,0_891
BAT_39551,0_892
BAT_39553,0_893
BAT_39557,0_888
BAT_39558,0_894
BAT_39560,0_585
BAT_39569,0_895
BAT_39571,0_896
BAT_39573,0_897
BAT_39575,0_898
BAT_39576,0_899
BAT_39587,0_900
BAT_39590,0_901
BAT_39592,0_902
BAT_39593,0_902
BAT_39594,0_902
BAT_39817,0_903
BAT_39818,0_903
BAT_40367,0_904
BAT_40368,0_905
BAT_40369,0_906
BAT_40370,0_907
BAT_40371,0_908
BAT_40373,0_295
BAT_40374,0_302
BAT_40375,0_304
BAT_40376,0_318
BAT_40377,0_318
BAT_40378,0_909
BAT_40380,0_909
BAT_40381,0_909
BAT_40382,0_910
BAT_40383,0_910
BAT_40384,0_911
BAT_40385,0_318
BAT_40387,0_912
BAT_40388,0_295
BAT_40389,0_302
BAT_40390,0_318
BAT_40391,0_913
BAT_40392,0_914
BAT_40393,0_914
BAT_40394,0_914
BAT_40395,0_915
BAT_40396,0_84
BAT_40397,0_84
BAT_40398,0_916
BAT_40399,0_917
BAT_40400,0_917
BAT_40401,0_918
BAT_40402,0_297
BAT_40403,0_918
BAT_40405,0_308
BAT_40406,0_919
BAT_40407,0_919
BAT_40408,0_335
BAT_40409,0_920
BAT_40410,0_920
BAT_40411,0_920
BAT_40412,0_921
BAT_40413,0_308
BAT_40414,0_922
BAT_40415,0_290
BAT_40416,0_290
BAT_40417,0_923
BAT_40418,0_292
BAT_40419,0_319
BAT_40420,0_297
BAT_40421,0_309
BAT_40424,0_84
BAT_40425,0_923
BAT_40427,0_923
BAT_40428,0_318
BAT_40429,0_318
BAT_40430,0_924
BAT_40433,0_925
BAT_40434,0_132
BAT_40435,0_925
BAT_40436,0_926
BAT_40437,0_927
BAT_40438,0_928
BAT_40439,0_929
BAT_40440,0_335
BAT_40441,0_927
BAT_40442,0_929
BAT_40443,0_324
BAT_40444,0_928
BAT_40446,0_712
BAT_40449,0_930
BAT_40453,0_931
BAT_40454,0_932
BAT_40455,0_932
BAT_40462,0_821
BAT_40463,0_821
BAT_40465,0_933
BAT_40468,0_934
BAT_40470,0_934
BAT_40471,0_935
BAT_40472,0_906
BAT_40473,0_936
BAT_40474,0_937
BAT_40475,0_388
BAT_40476,0_395
BAT_40477,0_812
BAT_40478,0_812
BAT_40479,0_812
BAT_40480,0_395
BAT_40481,0_938
BAT_40483,0_400
BAT_40484,0_400
BAT_40485,0_933
BAT_40487,0_933
BAT_40488,0_939
BAT_40490,0_392
BAT_40491,0_940
BAT_40492,0_941
BAT_40493,0_812
BAT_40494,0_933
BAT_40495,0_393
BAT_40496,0_942
BAT_40497,0_933
BAT_40498,0_937
BAT_40499,0_937
BAT_40500,0_394
BAT_40501,0_943
BAT_40504,0_944
BAT_40505,0_631
BAT_40507,0_631
BAT_40508,0_945
BAT_40509,0_945
BAT_40510,0_408
BAT_40511,0_408
BAT_40512,0_62
BAT_40519,0_946
BAT_40521,0_946
BAT_40522,0_947
BAT_40523,0_948
BAT_40524,0_631
BAT_40526,0_63
BAT_40527,0_949
BAT_40529,0_950
BAT_40530,0_436
BAT_40532,0_951
BAT_40533,0_829
BAT_40535,0_440
BAT_40537,0_425
BAT_40538,0_952
BAT_40539,0_417
BAT_40540,0_953
BAT_40541,0_953
BAT_40542,0_954
BAT_40543,0_418
BAT_40544,0_418
BAT_40545,0_418
BAT_40546,0_425
BAT_40547,0_416
BAT_40548,0_423
BAT_40549,0_955
BAT_40551,0_829
BAT_40554,0_943
BAT_40556,0_956
BAT_40558,0_954
BAT_40560,0_957
BAT_40561,0_957
BAT_40562,0_957
BAT_40563,0_958
BAT_40564,0_959
BAT_40565,0_959
BAT_40567,0_960
BAT_40568,0_182
BAT_40569,0_182
BAT_40571,0_157
BAT_40573,0_961
BAT_40574,0_191
BAT_40575,0_962
BAT_40577,0_963
BAT_40578,0_192
BAT_40579,0_964
BAT_40580,0_965
BAT_40582,0_163
BAT_40585,0_182
BAT_40586,0_182
BAT_40587,0_966
BAT_40588,0_966
BAT_40589,0_177
BAT_40590,0_967
BAT_40592,0_968
BAT_40593,0_98
BAT_40594,0_969
BAT_40595,0_969
BAT_40596,0_454
BAT_40598,0_970
BAT_40599,0_971
BAT_40600,0_30
BAT_40601,0_31
BAT_40602,0_972
BAT_40603,0_968
BAT_40605,0_36
BAT_40606,0_36
BAT_40607,0_973
BAT_40608,0_31
BAT_40609,0_31
BAT_40610,0_974
BAT_40613,0_975
BAT_40614,0_976
BAT_40615,0_977
